id,title,vote_average,vote_count,release_date,revenue,runtime,budget,popularity,genres,keywords
274,The Silence of the Lambs,8.3,15003,1991,272742922,119,19000000,9.119,"Crime, Drama, Thriller","based on novel or book, kidnapping, psychopath, fbi, murder, serial killer, psychological thriller, brutality, cannibal, moth, virginia, neo-noir"
321612,Beauty and the Beast,6.967,14871,2017,1266115964,129,160000000,56.226,"Family, Fantasy, Romance","france, magic, fairy tale, transformation, cartoon, castle, musical, remake, curse, creature, 18th century, beast, live action and animation, live action remake"
58,Pirates of the Caribbean: Dead Man's Chest,7.346,14868,2006,1065659812,151,200000000,69.403,"Adventure, Fantasy, Action","witch, daughter, ship, east india company, exotic island, bondage, monster, captain, fortune teller, compass, sword fight, pirate, cannibal, swashbuckler, kraken, aftercreditsstinger, based on theme park ride"
177572,Big Hero 6,7.738,14732,2014,657827828,102,165000000,98.41,"Adventure, Family, Animation, Action, Comedy","friendship, martial arts, hero, sibling relationship, san francisco, california, superhero, talent, cartoon, based on comic, revenge, tokyo, japan, best friend, another dimension, robot, east asian lead, boy genius, aftercreditsstinger, moral dilemma, teen superhero, dead brother"
75656,Now You See Me,7.345,14726,2013,351723989,116,75000000,45.241,"Thriller, Crime","new york city, paris, france, escape, magic, bank, fbi, vault, new orleans, louisiana, investigation, heist, money, conspiracy, las vegas, magician"
131631,The Hunger Games: Mockingjay - Part 1,6.796,14725,2014,755356711,123,125000000,85.889,"Science Fiction, Adventure, Thriller","based on novel or book, resistance, dystopia, post-apocalyptic future, sequel, female protagonist, bow and arrow, game, future war, revolt, class prejudice, human subjugation, based on young adult novel"
335983,Venom,6.826,14724,2018,856085151,112,116000000,48.649,"Science Fiction, Action","spacecraft, san francisco, california, superhero, anti hero, alien life-form, based on comic, aftercreditsstinger, duringcreditsstinger, business tycoon, symbiote, genetic experiment"
1124,The Prestige,8.203,14696,2006,109676311,130,40000000,48.832,"Drama, Mystery, Science Fiction","dying and death, suicide, class society, magic, competition, obsession, hostility, class, diary, twist, tricks, illusion, rivalry, partner, steampunk, cruelty, hanging, jail cell, 19th century, nikola tesla, magician, tesla coil, bittersweet, secret, london, mind-blowing, depressing"
6479,I Am Legend,7.201,14675,2007,585410052,101,150000000,59.815,"Drama, Science Fiction, Thriller","new york city, saving the world, based on novel or book, dystopia, post-apocalyptic future, lost civilisation, infection, matter of life and death, alone, helplessness, loneliness, zombie, virus, pandemic, pets"
857,Saving Private Ryan,8.209,14658,1998,481840909,169,70000000,59.745,"Drama, History, War","epic, army, airplane, self sacrifice, war veteran, war crimes, war ship, bravery, world war ii, normandy, france, parachute, troops, waffen ss, omaha beach, rescue mission, war memorial, cowardice, deserted town, based on true story, d-day, soldier, death, military, military operation, 1940s"
299537,Captain Marvel,6.843,14657,2019,1131416446,124,152000000,50.399,"Action, Adventure, Science Fiction","superhero, based on comic, alien invasion, super power, female hero, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), woman director, hero's journey, 1990s, alien technology"
339403,Baby Driver,7.5,14634,2017,226945087,113,34000000,44.974,"Action, Crime","robbery, waitress, atlanta, crime boss, romance, heist, getaway car, on the run, shootout, bank robbery, getaway driver, sign languages, armed robbery, hearing impaired"
424,Schindler's List,8.573,14594,1993,321365567,195,22000000,65.084,"Drama, History, War","factory, hero, based on novel or book, nazi, concentration camp, ss (nazi schutzstaffel), holocaust (shoah), world war ii, ghetto, jew persecution, kraków, poland, defense industry, auschwitz-birkenau concentration camp, biography, based on true story, industrialist, historical fiction, black and white, train, poland, weapons manufacturer, absurd"
1892,Return of the Jedi,7.892,14591,1983,572700000,132,32350000,40.104,"Adventure, Action, Science Fiction","spacecraft, sibling relationship, rebel, emperor, space battle, matter of life and death, forest, desert, space opera"
429617,Spider-Man: Far From Home,7.447,14495,2019,1131927996,129,160000000,49.913,"Action, Adventure, Science Fiction","venice, italy, superhero, school trip, europe, based on comic, sequel, destruction, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), tower of london"
37724,Skyfall,7.227,14466,2012,1142471295,143,200000000,33.456,"Action, Adventure, Thriller","spy, secret agent, sociopath, mi6, killer, art gallery, british secret service, uzi, booby trap, impersonating a police officer, macao, komodo dragon"
49047,Gravity,7.162,14463,2013,723192705,91,105000000,31.024,"Science Fiction, Thriller, Drama","space mission, loss, space, astronaut, space station, trapped in space"
127585,X-Men: Days of Future Past,7.5,14433,2014,747862775,132,250000000,60.194,"Action, Adventure, Science Fiction","1970s, mutant, time travel, based on comic, superhuman, storm, political intrigue , extinction, beast, claws, aftercreditsstinger, changing the past or future"
333339,Ready Player One,7.6,14430,2018,607274134,140,175000000,50.088,"Adventure, Action, Science Fiction","future, based on novel or book, video game, virtual reality, dystopia, nostalgia, love, film in film, evil corporation, quest, 1980s, 2040s, based on young adult novel, columbus, ohio"
72190,World War Z,6.807,14409,2013,531865000,116,200000000,55.042,"Action, Drama, Horror, Science Fiction, Thriller","philadelphia, pennsylvania, new jersey, based on novel or book, dystopia, jerusalem, israel, apocalypse, zombie, epidemic, nuclear weapons, multiple perspectives, zombie apocalypse, virus"
640,Catch Me If You Can,7.971,14393,2002,352114312,141,52000000,44.814,"Drama, Crime","fbi, con man, biography, based on true story, attempted jailbreak, engagement party, mislaid trust, christmas, bank fraud"
330459,Rogue One: A Star Wars Story,7.488,14354,2016,1056057273,133,200000000,33.1,"Action, Adventure, Science Fiction","rebellion, spacecraft, rebel, space battle, space travel, prequel, female protagonist, space western, suicide mission, robot, spin off, space opera, alien language, against the odds, blind man"
181808,Star Wars: The Last Jedi,6.825,14312,2017,1332698830,152,200000000,47.241,"Adventure, Action, Science Fiction","bunker, space battle, defeat, failure, sequel, space opera, military operation"
49521,Man of Steel,6.614,14310,2013,668045518,143,225000000,44.96,"Action, Adventure, Science Fiction","saving the world, flying, hope, superhero, based on comic, alien planet, superhuman, alien invasion, super power, mysterious force, reboot, save the day, dc extended universe (dceu), save the planet, origin story, alien spaceship"
20352,Despicable Me,7.227,14147,2010,533679475,95,69000000,47.416,"Family, Animation, Comedy","parent child relationship, orphanage, adoptive father, life's dream, rivalry, ballet, stealing, little girl, orphan, tomboy, intelligent, evil doctor, duringcreditsstinger, supervillain, despicable, illumination, minions"
558,Spider-Man 2,7.258,14096,2004,788976453,127,200000000,24.172,"Action, Adventure, Fantasy","new york city, dual identity, love of one's life, secret identity, superhero, pizza boy, based on comic, sequel, doctor, scientist, tentacle, death, super villain, young adult"
324857,Spider-Man: Into the Spider-Verse,8.404,14024,2018,375464627,117,90000000,80.675,"Action, Adventure, Animation, Science Fiction","superhero, based on comic, aftercreditsstinger, alternate universe"
118,Charlie and the Chocolate Factory,7.04,13967,2005,474968763,115,150000000,60.854,"Adventure, Comedy, Family, Fantasy","factory worker, london, england, based on novel or book, chocolate, candy, overweight child, parent child relationship, grandparent grandchild relationship, teacher, candy bar"
244786,Whiplash,8.381,13891,2014,13092000,107,3300000,54.495,"Drama, Music","new york city, concert, jazz, obsession, music teacher, conservatory, montage, public humiliation, jazz band, young adult, music school, based on short film"
1422,The Departed,8.166,13792,2006,291465000,151,90000000,42.503,"Drama, Thriller, Crime","police, undercover, boston, massachusetts, gangster, irish-american, crime boss, friends, remake, mobster, organized crime, mafia, undercover cop, mole, state police, police training, realtor"
120467,The Grand Budapest Hotel,8.049,13787,2014,174600318,100,30000000,33.966,"Comedy, Drama","hotel, painting, wartime, eastern europe, author, gunfight, theft, bellboy, mentor protégé relationship, european, hotel lobby, renaissance painting, 1960s, 1930s"
10193,Toy Story 3,7.792,13777,2010,1066969703,103,200000000,69.145,"Animation, Family, Comedy","escape, hostage, college, sequel, buddy, daycare, teddy bear, duringcreditsstinger, toy comes to life, personification, inanimate objects come to life"
77,Memento,8.188,13723,2000,39723096,113,9000000,31.795,"Mystery, Thriller","drug dealer, amnesia, insulin, tattoo, waitress, insurance salesman, motel, manipulation, flashback, confusion, revenge, murder, memory loss, psychological thriller, whodunit, los angeles, california, polaroid, based on short story, nonlinear timeline, individuality, phone call, neo-noir, reverse chronology"
38,Eternal Sunshine of the Spotless Mind,8.101,13709,2004,72258126,108,20000000,54.124,"Science Fiction, Drama, Romance","new york city, regret, jealousy, deja vu, amnesia, dream, operation, relationship problems, love, memory, brainwashing, relationship, heartbreak, nonlinear timeline, 2000s"
101,Léon: The Professional,8.316,13652,1994,45284974,111,16000000,58.625,"Crime, Drama, Action","hotel room, new york city, immigrant, assassin, police brutality, corruption, s.w.a.t., hitman, loss of loved one, training, revenge, murder, loneliness, neighbor, tragic love, city life, neo-noir, complex relationship"
44214,Black Swan,7.672,13567,2010,329398046,108,13000000,34.932,"Drama, Thriller, Horror","new york city, dancing, dancer, nightmare, competition, obsession, insanity, paranoia, hallucination, ballet dancer, ballet, female protagonist, psychological thriller, fear, heartbreak, mental illness, madness, reality vs fantasy, swan lake, ballerina, stage performance, aggressive, self-harm, mother daughter relationship, self destructiveness, theater, pointe shoes, adoring, melodramatic"
752,V for Vendetta,7.897,13556,2006,132511035,132,54000000,42.174,"Action, Thriller, Science Fiction","government, detective, revolution, dystopia, fascism, fascist, chancellor, based on comic, revenge, torture, hatred, masked vigilante, vengeful spirit, activist, vengeful"
1893,Star Wars: Episode I - The Phantom Menace,6.5,13550,1999,924317558,136,115000000,46.845,"Adventure, Action, Science Fiction","galaxy, senate, taskmaster, prophecy, queen, apprentice, taxes, space opera"
152601,Her,7.862,13407,2013,47351251,126,23000000,37.608,"Romance, Science Fiction, Drama","future, artificial intelligence (a.i.), computer, satire, love, loneliness, transhumanism, los angeles, california, heartbreak, singularity"
285,Pirates of the Caribbean: At World's End,7.239,13345,2007,961000000,169,300000000,81.883,"Adventure, Fantasy, Action","east india company, exotic island, strong woman, love of one's life, afterlife, traitor, singapore, shipwreck, sword fight, pirate, monkey, swashbuckler, flying dutchman, rum, sailing ship, aftercreditsstinger, british navy, mass hanging"
